activity_id,mr_id,team,zone,customer_id,customer_status,activity_type,locality,date,start_time,end_time,duration_min,Latitude,Longitude,visit_count,referrals_count,activity_status
ACT_0000146,MR_N1_3,TEAM_S1,NORTH,CONT_AHD_052,Silent Referrer,Phone Call,Chandlodiya,23-12-2025,11:48,12:24,36,23.03215,72.55289,23,1,Complete
ACT_0000147,MR_N1_3,TEAM_E1,NORTH,CONT_AHD_029,Key Influencer,Follow-up,Ranip,23-12-2025,12:33,13:04,31,23.11259,72.51556,47,36,Complete
ACT_0000148,MR_N1_3,TEAM_E1,NORTH,CONT_AHD_REAL_201,Silent Referrer,Meeting,Thaltej,23-12-2025,13:18,13:47,29,23.0705,72.6635,7,2,Complete
ACT_0000149,MR_N1_3,TEAM_W2,NORTH,CONT_AHD_065,Growth Catalyst,Product Demo,Science City,24-12-2025,09:00,09:24,24,23.03956,72.55432,3,15,Complete
ACT_0000150,MR_N1_3,TEAM_W2,EAST,CONT_AHD_REAL_201,Peripheral Supporter,Site Visit,Vaishnodevi,24-12-2025,09:34,09:57,23,23.0705,72.6635,9,1,Complete
ACT_0000151,MR_N1_3,TEAM_W2,NORTH,CONT_AHD_REAL_221,Key Influencer,Negotiation,Gota,24-12-2025,10:12,10:33,21,22.996,72.605,5,26,Missed
ACT_0000152,MR_N1_3,TEAM_W2,EAST,CONT_AHD_REAL_258,Peripheral Supporter,Email,Sola,24-12-2025,10:45,11:11,26,23.01,72.56,8,0,Complete
ACT_0000153,MR_N1_3,TEAM_W2,EAST,CONT_AHD_071,Silent Referrer,Phone Call,Ghatlodiya,24-12-2025,11:20,11:56,36,23.0505,72.5518,9,1,Complete
ACT_0000154,MR_N1_3,TEAM_W2,EAST,CONT_AHD_079,Key Influencer,Follow-up,Chandlodiya,24-12-2025,12:01,12:35,34,23.0412,72.5634,8,33,Complete
ACT_0000155,MR_N1_3,TEAM_E1,NORTH,CONT_AHD_REAL_245,Silent Referrer,Site Visit,Vastral,24-12-2025,12:40,13:20,40,23.04,72.63,2,3,Missed
ACT_0000156,MR_N1_3,TEAM_W2,EAST,CONT_AHD_040,Growth Catalyst,Product Demo,Vadaj,25-12-2025,09:00,09:30,30,23.06788,72.53812,3,15,Complete
ACT_0000157,MR_N1_3,TEAM_S1,WEST,CONT_AHD_REAL_254,Growth Catalyst,Meeting,Maninagar,25-12-2025,09:35,10:08,33,23.03,72.56,3,23,Complete
ACT_0000158,MR_N1_3,TEAM_E1,NORTH,CONT_AHD_027,Peripheral Supporter,Presentation,Isanpur,25-12-2025,10:21,10:37,16,23.11224,72.52373,3,1,Complete
ACT_0000159,MR_N1_3,TEAM_N2,SOUTH,CONT_AHD_REAL_229,Growth Catalyst,Follow-up,Chandlodiya,25-12-2025,10:42,11:08,26,22.984,72.611,1,15,Complete
ACT_0000160,MR_N1_3,TEAM_N1,WEST,CONT_AHD_034,Key Influencer,Phone Call,Navrangpura,25-12-2025,11:17,11:54,37,23.08309,72.54358,15,37,Complete
ACT_0000161,MR_N1_3,TEAM_E1,NORTH,CONT_AHD_REAL_260,Growth Catalyst,Meeting,Ghatlodiya,25-12-2025,12:02,12:41,39,23.005,72.55,11,17,Complete
ACT_0000162,MR_N1_3,TEAM_W2,WEST,CONT_AHD_018,Silent Referrer,Contract Review,Ranip,25-12-2025,12:49,13:19,30,23.13584,72.54998,18,2,Complete
ACT_0000163,MR_N1_3,TEAM_S1,SOUTH,CONT_AHD_024,Growth Catalyst,Product Demo,Gota,25-12-2025,13:28,14:02,34,23.08264,72.54443,21,21,Complete
ACT_0000164,MR_N1_3,TEAM_W2,EAST,CONT_AHD_REAL_209,Growth Catalyst,Phone Call,Gota,26-12-2025,09:00,09:16,16,23.056,72.642,17,25,Complete
ACT_0000165,MR_N1_3,TEAM_E1,NORTH,CONT_AHD_011,Key Influencer,Email,Ranip,26-12-2025,09:30,09:48,18,23.07023,72.51691,41,29,Complete
ACT_0000166,MR_N1_3,TEAM_E1,NORTH,CONT_AHD_REAL_234,Growth Catalyst,Product Demo,Chandlodiya,26-12-2025,09:55,10:27,32,22.9905,72.6005,1,17,Complete
ACT_0000167,MR_N1_3,TEAM_W1,WEST,CONT_AHD_025,Key Influencer,Presentation,Gota,26-12-2025,10:37,11:01,24,23.08706,72.54831,16,30,Complete
ACT_0000168,MR_N1_3,TEAM_W2,NORTH,CONT_AHD_076,Peripheral Supporter,Email,Chandlodiya,26-12-2025,11:10,11:42,32,23.0889,72.5712,4,0,Complete
ACT_0000169,MR_N1_3,TEAM_S1,WEST,CONT_AHD_036,Silent Referrer,Negotiation,Maninagar,26-12-2025,11:48,12:22,34,23.09033,72.54512,4,2,Complete
ACT_0000170,MR_N1_3,TEAM_W2,NORTH,CONT_AHD_REAL_230,Growth Catalyst,Contract Review,Naranpura,26-12-2025,12:36,12:56,20,22.981,72.602,15,25,Complete
ACT_0000171,MR_N1_3,TEAM_W1,WEST,CONT_AHD_REAL_270,Key Influencer,Product Demo,Chandlodiya,26-12-2025,13:05,13:35,30,23.08,72.52,7,30,Complete
ACT_0000172,MR_N1_3,TEAM_N2,WEST,CONT_AHD_066,Silent Referrer,Contract Review,Ghatlodiya,29-12-2025,09:00,09:19,19,23.03688,72.56122,13,2,Complete
ACT_0000173,MR_N1_3,TEAM_S1,WEST,CONT_AHD_REAL_237,Silent Referrer,Proposal Submission,Ranip,29-12-2025,09:31,10:04,33,23.03,72.66,23,2,Complete
ACT_0000174,MR_N1_3,TEAM_W2,NORTH,CONT_AHD_REAL_230,Growth Catalyst,Email,Naranpura,29-12-2025,10:12,10:30,18,22.981,72.602,15,25,Complete
ACT_0000175,MR_N1_3,TEAM_W2,EAST,CONT_AHD_REAL_270,Key Influencer,Contract Review,Isanpur,29-12-2025,10:39,10:54,15,23.08,72.52,5,33,Complete
ACT_0000176,MR_N1_3,TEAM_S1,WEST,CONT_AHD_REAL_235,Growth Catalyst,Email,Commerce Six Road,29-12-2025,11:03,11:23,20,22.96,72.62,24,24,Complete
ACT_0000177,MR_N1_3,TEAM_N2,WEST,CONT_AHD_REAL_221,Silent Referrer,Follow-up,Ghatlodiya,29-12-2025,11:28,11:50,22,22.996,72.605,1,2,Complete
ACT_0000178,MR_N1_3,TEAM_S1,NORTH,CONT_AHD_REAL_233,Silent Referrer,Negotiation,Ognaj,29-12-2025,12:05,12:28,23,22.9985,72.6055,13,1,Complete
ACT_0000179,MR_N1_3,TEAM_E1,NORTH,CONT_AHD_045,Growth Catalyst,Negotiation,Naroda,29-12-2025,12:39,13:18,39,23.084,72.5455,8,17,Missed
ACT_0000180,MR_N1_3,TEAM_N2,SOUTH,CONT_AHD_REAL_268,Growth Catalyst,Follow-up,Ognaj,29-12-2025,13:31,14:08,37,23.028,72.458,4,15,Complete
ACT_0000181,MR_N1_3,TEAM_E1,NORTH,CONT_AHD_045,Growth Catalyst,Site Visit,Naroda,29-12-2025,14:17,14:48,31,23.084,72.5455,8,17,Complete
ACT_0000182,MR_N1_3,TEAM_E1,NORTH,CONT_AHD_REAL_268,Growth Catalyst,Meeting,Vadaj,30-12-2025,09:00,09:27,27,23.028,72.458,18,23,Complete
ACT_0000183,MR_N1_3,TEAM_W2,EAST,CONT_AHD_063,Silent Referrer,Proposal Submission,Vadaj,30-12-2025,09:34,09:56,22,23.0385,72.5608,2,2,Missed
ACT_0000184,MR_N1_3,TEAM_W2,WEST,CONT_AHD_048,Peripheral Supporter,Phone Call,Vaishnodevi,30-12-2025,10:05,10:21,16,23.1115,72.5221,25,1,Missed
ACT_0000185,MR_N1_3,TEAM_S1,NORTH,CONT_AHD_074,Silent Referrer,Phone Call,Ognaj,30-12-2025,10:36,11:10,34,23.0612,72.5589,15,3,Complete
ACT_0000186,MR_N1_3,TEAM_E1,SOUTH,CONT_AHD_REAL_203,Peripheral Supporter,Email,Vaishnodevi,30-12-2025,11:17,11:53,36,23.065,72.66,27,0,Complete
ACT_0000187,MR_N1_3,TEAM_W2,WEST,CONT_AHD_012,Silent Referrer,Phone Call,Ghatlodiya,30-12-2025,12:04,12:42,38,23.07727,72.50688,9,1,Complete
ACT_0000188,MR_N1_3,TEAM_N2,SOUTH,CONT_AHD_REAL_229,Growth Catalyst,Email,Chandlodiya,30-12-2025,12:52,13:25,33,22.984,72.611,1,15,Complete
ACT_0000189,MR_N1_3,TEAM_S1,WEST,CONT_AHD_056,Growth Catalyst,Phone Call,Gota,30-12-2025,13:36,13:58,22,23.06345,72.56789,6,20,Complete
ACT_0000190,MR_N1_3,TEAM_N2,WEST,CONT_AHD_043,Key Influencer,Presentation,Chandlodiya,30-12-2025,14:07,14:27,20,23.0765,72.5121,23,28,Complete
ACT_0000191,MR_N1_3,TEAM_W2,EAST,CONT_AHD_048,Key Influencer,Email,Gota,30-12-2025,14:38,15:06,28,23.1115,72.5221,27,39,Complete
ACT_0000192,MR_N1_3,TEAM_W2,NORTH,CONT_AHD_REAL_248,Peripheral Supporter,Email,Naranpura,31-12-2025,09:00,09:21,21,23.041,72.633,12,1,Missed
ACT_0000193,MR_N1_3,TEAM_S1,SOUTH,CONT_AHD_024,Growth Catalyst,Phone Call,Gota,31-12-2025,09:29,10:03,34,23.08264,72.54443,21,21,Missed
ACT_0000194,MR_N1_3,TEAM_N1,WEST,CONT_AHD_REAL_203,Growth Catalyst,Proposal Submission,Ranip,31-12-2025,10:17,10:53,36,23.065,72.66,19,23,Complete
ACT_0000195,MR_N1_3,TEAM_W2,WEST,CONT_AHD_016,Silent Referrer,Meeting,Ranip,31-12-2025,11:07,11:26,19,23.13557,72.54177,18,2,Complete
ACT_0000196,MR_N1_3,TEAM_S1,WEST,CONT_AHD_020,Peripheral Supporter,Site Visit,Navrangpura,31-12-2025,11:33,12:05,32,23.13587,72.54998,8,0,Complete
ACT_0000197,MR_N1_3,TEAM_W2,EAST,CONT_AHD_REAL_263,Growth Catalyst,Site Visit,Ranip,31-12-2025,12:11,12:27,16,23.06,72.51,3,16,Complete
ACT_0000198,MR_N1_3,TEAM_W2,NORTH,CONT_AHD_037,Peripheral Supporter,Negotiation,Vaishnodevi,31-12-2025,12:38,13:18,40,23.09345,72.54688,33,0,Missed
ACT_0000199,MR_N1_3,TEAM_N2,WEST,CONT_AHD_REAL_257,Key Influencer,Meeting,Navrangpura,31-12-2025,13:32,13:53,21,23.02,72.44,10,29,Missed
ACT_0000200,MR_N1_3,TEAM_S1,NORTH,CONT_AHD_074,Silent Referrer,Presentation,Ognaj,31-12-2025,14:01,14:40,39,23.0612,72.5589,15,3,Complete
ACT_0000201,MR_N1_3,TEAM_S1,WEST,CONT_AHD_036,Silent Referrer,Presentation,Maninagar,31-12-2025,14:54,15:19,25,23.09033,72.54512,4,2,Complete
ACT_0000202,MR_W2_1,TEAM_W2,EAST,CONT_AHD_010,Key Influencer,Presentation,Odhav,01-12-2025,09:00,09:36,36,23.05878,72.53783,7,27,Complete
ACT_0000203,MR_W2_1,TEAM_S1,SOUTH,CONT_AHD_REAL_264,Key Influencer,Product Demo,Ognaj,01-12-2025,09:44,10:01,17,23.1,72.53,2,27,Complete
ACT_0000204,MR_W2_1,TEAM_S1,WEST,CONT_AHD_057,Silent Referrer,Site Visit,Rakhial,01-12-2025,10:09,10:24,15,23.0598,72.5592,1,2,Missed
ACT_0000205,MR_W2_1,TEAM_E1,NORTH,CONT_AHD_REAL_247,Silent Referrer,Follow-up,Ranip,01-12-2025,10:39,11:06,27,23.039,72.631,17,1,Complete
ACT_0000206,MR_W2_1,TEAM_S1,SOUTH,CONT_AHD_041,Key Influencer,Presentation,Ognaj,01-12-2025,11:12,11:30,18,23.0721,72.5412,2,27,Complete
ACT_0000207,MR_W2_1,TEAM_S1,NORTH,CONT_AHD_REAL_202,Silent Referrer,Proposal Submission,Thaltej,01-12-2025,11:40,12:18,38,23.068,72.665,3,2,Complete
ACT_0000208,MR_W2_1,TEAM_S1,SOUTH,CONT_AHD_057,Growth Catalyst,Product Demo,Gota,01-12-2025,12:24,13:02,38,23.0598,72.5592,11,20,Complete
ACT_0000209,MR_W2_1,TEAM_W2,EAST,CONT_AHD_029,Peripheral Supporter,Negotiation,Chandlodiya,01-12-2025,13:12,13:48,36,23.11259,72.51556,18,1,Complete
ACT_0000210,MR_W2_1,TEAM_E1,SOUTH,CONT_AHD_006,Peripheral Supporter,Proposal Submission,Vadaj,01-12-2025,13:57,14:14,17,23.06863,72.5423,6,1,Complete
ACT_0000211,MR_W2_1,TEAM_E1,NORTH,CONT_AHD_068,Peripheral Supporter,Contract Review,Vaishnodevi,02-12-2025,09:00,09:31,31,23.03345,72.55988,26,1,Complete
ACT_0000212,MR_W2_1,TEAM_W1,WEST,CONT_AHD_077,Key Influencer,Proposal Submission,Chandlodiya,02-12-2025,09:41,10:10,29,23.0823,72.5734,18,29,Complete
ACT_0000213,MR_W2_1,TEAM_N2,WEST,CONT_AHD_REAL_270,Silent Referrer,Site Visit,Ghatlodiya,02-12-2025,10:18,10:34,16,23.08,72.52,10,1,Complete
ACT_0000214,MR_W2_1,TEAM_E1,NORTH,CONT_AHD_REAL_233,Key Influencer,Negotiation,Navrangpura,02-12-2025,10:39,11:01,22,22.9985,72.6055,1,34,Complete
ACT_0000215,MR_W2_1,TEAM_S1,NORTH,CONT_AHD_052,Silent Referrer,Contract Review,Chandlodiya,02-12-2025,11:07,11:27,20,23.03215,72.55289,23,1,Complete
ACT_0000216,MR_W2_1,TEAM_W1,WEST,CONT_AHD_019,Growth Catalyst,Phone Call,Vadaj,02-12-2025,11:42,12:08,26,23.13574,72.5416,21,17,Complete
ACT_0000217,MR_W2_1,TEAM_S1,WEST,CONT_AHD_REAL_243,Key Influencer,Negotiation,Chandlodiya,02-12-2025,12:13,12:37,24,23.006,72.65,23,26,Complete
ACT_0000218,MR_W2_1,TEAM_N1,WEST,CONT_AHD_036,Growth Catalyst,Contract Review,Ranip,02-12-2025,12:51,13:11,20,23.09033,72.54512,19,23,Complete
ACT_0000219,MR_W2_1,TEAM_W2,EAST,CONT_AHD_036,Key Influencer,Site Visit,Commerce Six Road,02-12-2025,13:19,13:48,29,23.09033,72.54512,25,28,Complete
ACT_0000220,MR_W2_1,TEAM_S1,SOUTH,CONT_AHD_008,Growth Catalyst,Site Visit,Ognaj,03-12-2025,09:00,09:25,25,23.06853,72.53657,6,22,Complete
ACT_0000221,MR_W2_1,TEAM_W2,EAST,CONT_AHD_REAL_237,Silent Referrer,Contract Review,Naranpura,03-12-2025,09:38,10:08,30,23.03,72.66,31,2,Complete
ACT_0000222,MR_W2_1,TEAM_S1,WEST,CONT_AHD_REAL_235,Growth Catalyst,Proposal Submission,Commerce Six Road,03-12-2025,10:16,10:33,17,22.96,72.62,24,24,Complete
ACT_0000223,MR_W2_1,TEAM_E1,NORTH,CONT_AHD_019,Key Influencer,Email,Ognaj,03-12-2025,10:44,11:17,33,23.13574,72.5416,7,34,Complete
ACT_0000224,MR_W2_1,TEAM_S1,NORTH,CONT_AHD_REAL_202,Key Influencer,Site Visit,Ghatlodiya,03-12-2025,11:24,11:48,24,23.068,72.665,17,33,Complete
ACT_0000225,MR_W2_1,TEAM_S1,SOUTH,CONT_AHD_031,Growth Catalyst,Negotiation,Ognaj,03-12-2025,11:57,12:37,40,23.13985,72.52455,18,18,Complete
ACT_0000226,MR_W2_1,TEAM_N2,SOUTH,CONT_AHD_REAL_257,Silent Referrer,Phone Call,Ognaj,03-12-2025,12:44,13:22,38,23.02,72.44,1,1,Complete
ACT_0000227,MR_W2_1,TEAM_N2,WEST,CONT_AHD_063,Growth Catalyst,Follow-up,Gota,04-12-2025,09:00,09:34,34,23.0385,72.5608,6,20,Missed
ACT_0000228,MR_W2_1,TEAM_E1,SOUTH,CONT_AHD_079,Peripheral Supporter,Follow-up,Vaishnodevi,04-12-2025,09:45,10:04,19,23.0412,72.5634,2,1,Complete
ACT_0000229,MR_W2_1,TEAM_W1,WEST,CONT_AHD_REAL_248,Peripheral Supporter,Email,Vadaj,04-12-2025,10:18,10:34,16,23.041,72.633,26,1,Missed
ACT_0000230,MR_W2_1,TEAM_N2,WEST,CONT_AHD_079,Key Influencer,Presentation,Chandlodiya,04-12-2025,10:41,11:04,23,23.0412,72.5634,6,40,Complete
ACT_0000231,MR_W2_1,TEAM_W2,EAST,CONT_AHD_026,Peripheral Supporter,Product Demo,Naroda,04-12-2025,11:16,11:31,15,23.1154,72.51516,1,1,Complete
ACT_0000232,MR_W2_1,TEAM_N2,WEST,CONT_AHD_030,Silent Referrer,Phone Call,Ranip,04-12-2025,11:38,11:58,20,23.10997,72.52037,9,2,Complete
ACT_0000233,MR_W2_1,TEAM_S1,SOUTH,CONT_AHD_REAL_237,Growth Catalyst,Presentation,Gota,04-12-2025,12:12,12:35,23,23.03,72.66,19,24,Complete
ACT_0000234,MR_W2_1,TEAM_E1,NORTH,CONT_AHD_REAL_217,Growth Catalyst,Product Demo,Ranip,05-12-2025,09:00,09:36,36,23.065,72.66,1,20,Complete
ACT_0000235,MR_W2_1,TEAM_W2,EAST,CONT_AHD_010,Key Influencer,Meeting,Odhav,05-12-2025,09:41,10:15,34,23.05878,72.53783,7,27,Complete
ACT_0000236,MR_W2_1,TEAM_E1,SOUTH,CONT_AHD_REAL_224,Key Influencer,Contract Review,Ghatlodiya,05-12-2025,10:25,11:05,40,22.99,72.598,21,31,Complete
ACT_0000237,MR_W2_1,TEAM_E1,NORTH,CONT_AHD_REAL_200,Key Influencer,Negotiation,Ghatlodiya,05-12-2025,11:20,11:46,26,23.07,72.663,4,27,Complete
ACT_0000238,MR_W2_1,TEAM_W2,WEST,CONT_AHD_016,Silent Referrer,Follow-up,Ranip,05-12-2025,11:52,12:23,31,23.13557,72.54177,18,2,Complete
ACT_0000239,MR_W2_1,TEAM_N1,WEST,CONT_AHD_026,Key Influencer,Contract Review,Ghatlodiya,05-12-2025,12:29,12:57,28,23.1154,72.51516,4,29,Complete
ACT_0000240,MR_W2_1,TEAM_W2,EAST,CONT_AHD_REAL_200,Growth Catalyst,Product Demo,Naranpura,05-12-2025,13:03,13:40,37,23.07,72.663,1,15,Complete
ACT_0000241,MR_W2_1,TEAM_E1,SOUTH,CONT_AHD_REAL_257,Key Influencer,Follow-up,Navrangpura,08-12-2025,09:00,09:34,34,23.02,72.44,4,32,Missed
ACT_0000242,MR_W2_1,TEAM_E1,SOUTH,CONT_AHD_067,Key Influencer,Negotiation,Chandlodiya,08-12-2025,09:44,10:19,35,23.03512,72.5589,27,27,Missed
ACT_0000243,MR_W2_1,TEAM_W2,EAST,CONT_AHD_023,Growth Catalyst,Product Demo,Ranip,08-12-2025,10:24,10:50,26,23.08279,72.54683,14,23,Missed
ACT_0000244,MR_W2_1,TEAM_N1,WEST,CONT_AHD_043,Silent Referrer,Product Demo,Navrangpura,08-12-2025,11:04,11:21,17,23.0765,72.5121,38,2,Complete
ACT_0000245,MR_W2_1,TEAM_W2,NORTH,CONT_AHD_017,Peripheral Supporter,Contract Review,Vaishnodevi,08-12-2025,11:27,12:06,39,23.13251,72.53989,31,1,Complete
ACT_0000246,MR_W2_1,TEAM_W2,NORTH,CONT_AHD_077,Growth Catalyst,Email,Vadaj,08-12-2025,12:15,12:48,33,23.0823,72.5734,22,15,Missed
ACT_0000247,MR_W2_1,TEAM_S1,WEST,CONT_AHD_REAL_234,Key Influencer,Presentation,Science City,08-12-2025,12:55,13:26,31,22.9905,72.6005,2,39,Complete
ACT_0000248,MR_W2_1,TEAM_S1,WEST,CONT_AHD_035,Silent Referrer,Email,Navrangpura,09-12-2025,09:00,09:22,22,23.08505,72.55166,24,2,Missed
ACT_0000249,MR_W2_1,TEAM_S1,WEST,CONT_AHD_004,Key Influencer,Meeting,Ranip,09-12-2025,09:34,09:56,22,23.10121,72.54884,37,40,Missed
ACT_0000250,MR_W2_1,TEAM_W2,EAST,CONT_AHD_REAL_237,Silent Referrer,Follow-up,Naranpura,09-12-2025,10:07,10:47,40,23.03,72.66,31,2,Missed
ACT_0000251,MR_W2_1,TEAM_S1,WEST,CONT_AHD_043,Key Influencer,Proposal Submission,Chandlodiya,09-12-2025,10:52,11:28,36,23.0765,72.5121,1,30,Complete
ACT_0000252,MR_W2_1,TEAM_N1,WEST,CONT_AHD_034,Key Influencer,Follow-up,Gota,09-12-2025,11:39,11:58,19,23.08309,72.54358,18,26,Complete
ACT_0000253,MR_W2_1,TEAM_N2,SOUTH,CONT_AHD_REAL_229,Growth Catalyst,Contract Review,Chandlodiya,09-12-2025,12:11,12:40,29,22.984,72.611,1,15,Missed
ACT_0000254,MR_W2_1,TEAM_E1,SOUTH,CONT_AHD_REAL_215,Growth Catalyst,Site Visit,Chandlodiya,09-12-2025,12:48,13:09,21,23.065,72.67,13,15,Complete
ACT_0000255,MR_W2_1,TEAM_E1,NORTH,CONT_AHD_REAL_267,Silent Referrer,Site Visit,Thaltej,09-12-2025,13:22,13:47,25,23.035,72.465,10,1,Complete
ACT_0000256,MR_W2_1,TEAM_S1,WEST,CONT_AHD_REAL_235,Growth Catalyst,Presentation,Commerce Six Road,09-12-2025,14:02,14:28,26,22.96,72.62,24,24,Complete
ACT_0000257,MR_W2_1,TEAM_W2,NORTH,CONT_AHD_REAL_253,Silent Referrer,Site Visit,Navrangpura,09-12-2025,14:36,14:54,18,23.025,72.655,15,3,Missed
ACT_0000258,MR_W2_1,TEAM_N2,WEST,CONT_AHD_001,Silent Referrer,Site Visit,Navrangpura,10-12-2025,09:00,09:37,37,23.09677,72.54813,10,2,Complete
ACT_0000259,MR_W2_1,TEAM_W2,NORTH,CONT_AHD_010,Silent Referrer,Meeting,Chandlodiya,10-12-2025,09:42,10:17,35,23.05878,72.53783,12,1,Complete
ACT_0000260,MR_W2_1,TEAM_S1,SOUTH,CONT_AHD_048,Growth Catalyst,Meeting,Gota,10-12-2025,10:25,10:54,29,23.1115,72.5221,11,20,Complete
ACT_0000261,MR_W2_1,TEAM_S1,SOUTH,CONT_AHD_REAL_264,Key Influencer,Meeting,Ognaj,10-12-2025,10:59,11:17,18,23.1,72.53,2,27,Complete
ACT_0000262,MR_W2_1,TEAM_W1,WEST,CONT_AHD_030,Growth Catalyst,Proposal Submission,Naranpura,10-12-2025,11:31,11:58,27,23.10997,72.52037,7,15,Missed
ACT_0000263,MR_W2_1,TEAM_W1,WEST,CONT_AHD_041,Key Influencer,Contract Review,Gota,10-12-2025,12:09,12:42,33,23.0721,72.5412,12,28,Complete
ACT_0000264,MR_W2_1,TEAM_S1,SOUTH,CONT_AHD_031,Growth Catalyst,Proposal Submission,Ognaj,10-12-2025,12:48,13:26,38,23.13985,72.52455,18,18,Complete
ACT_0000265,MR_W2_1,TEAM_N2,WEST,CONT_AHD_066,Silent Referrer,Site Visit,Ghatlodiya,10-12-2025,13:31,14:10,39,23.03688,72.56122,13,2,Missed
ACT_0000266,MR_W2_1,TEAM_S1,NORTH,CONT_AHD_018,Peripheral Supporter,Phone Call,Vaishnodevi,10-12-2025,14:17,14:47,30,23.13584,72.54998,18,0,Complete
ACT_0000267,MR_W2_1,TEAM_W2,EAST,CONT_AHD_REAL_204,Growth Catalyst,Meeting,Bapunagar,11-12-2025,09:00,09:21,21,23.062,72.658,4,22,Complete
ACT_0000268,MR_W2_1,TEAM_N2,WEST,CONT_AHD_REAL_258,Key Influencer,Meeting,Ognaj,11-12-2025,09:32,09:52,20,23.01,72.56,12,40,Complete
ACT_0000269,MR_W2_1,TEAM_E1,NORTH,CONT_AHD_028,Key Influencer,Email,Science City,11-12-2025,10:06,10:21,15,23.11018,72.52445,6,40,Complete
ACT_0000270,MR_W2_1,TEAM_N1,WEST,CONT_AHD_036,Growth Catalyst,Product Demo,Ranip,11-12-2025,10:35,11:13,38,23.09033,72.54512,19,23,Complete
ACT_0000271,MR_W2_1,TEAM_N2,SOUTH,CONT_AHD_018,Silent Referrer,Negotiation,Navrangpura,11-12-2025,11:27,12:05,38,23.13584,72.54998,3,3,Complete
ACT_0000272,MR_W2_1,TEAM_W2,WEST,CONT_AHD_REAL_221,Silent Referrer,Proposal Submission,Chandlodiya,11-12-2025,12:14,12:44,30,22.996,72.605,15,3,Complete
ACT_0000273,MR_W2_1,TEAM_E1,SOUTH,CONT_AHD_REAL_203,Peripheral Supporter,Email,Vaishnodevi,11-12-2025,12:58,13:38,40,23.065,72.66,27,0,Missed
ACT_0000274,MR_W2_1,TEAM_N2,SOUTH,CONT_AHD_REAL_234,Silent Referrer,Presentation,Bopal,11-12-2025,13:46,14:25,39,22.9905,72.6005,3,3,Missed
ACT_0000275,MR_W2_1,TEAM_S1,WEST,CONT_AHD_020,Peripheral Supporter,Email,Navrangpura,12-12-2025,09:00,09:26,26,23.13587,72.54998,8,0,Complete
ACT_0000276,MR_W2_1,TEAM_N1,WEST,CONT_AHD_029,Key Influencer,Negotiation,Navrangpura,12-12-2025,09:34,10:11,37,23.11259,72.51556,1,39,Complete
ACT_0000277,MR_W2_1,TEAM_S1,WEST,CONT_AHD_078,Key Influencer,Follow-up,Saraspur,12-12-2025,10:22,10:49,27,23.0765,72.5698,5,33,Complete
ACT_0000278,MR_W2_1,TEAM_E1,NORTH,CONT_AHD_068,Silent Referrer,Proposal Submission,Science City,12-12-2025,10:58,11:34,36,23.03345,72.55988,24,3,Complete
ACT_0000279,MR_W2_1,TEAM_E1,SOUTH,CONT_AHD_067,Key Influencer,Contract Review,Chandlodiya,12-12-2025,11:49,12:29,40,23.03512,72.5589,27,27,Complete
ACT_0000280,MR_W2_1,TEAM_W2,WEST,CONT_AHD_063,Key Influencer,Product Demo,Vastral,12-12-2025,12:43,13:21,38,23.0385,72.5608,5,37,Complete
ACT_0000281,MR_W2_1,TEAM_W2,WEST,CONT_AHD_009,Silent Referrer,Meeting,Ghatlodiya,12-12-2025,13:36,13:55,19,23.05889,72.53824,18,1,Missed
ACT_0000282,MR_W2_1,TEAM_N1,WEST,CONT_AHD_016,Peripheral Supporter,Meeting,Chandlodiya,12-12-2025,14:06,14:26,20,23.13557,72.54177,18,0,Complete
ACT_0000283,MR_W2_1,TEAM_S1,SOUTH,CONT_AHD_041,Key Influencer,Negotiation,Ognaj,12-12-2025,14:38,14:55,17,23.0721,72.5412,2,27,Complete
ACT_0000284,MR_W2_1,TEAM_W1,NORTH,CONT_AHD_066,Growth Catalyst,Proposal Submission,Naranpura,12-12-2025,15:04,15:29,25,23.03688,72.56122,26,25,Complete
ACT_0000285,MR_W2_1,TEAM_W2,WEST,CONT_AHD_REAL_258,Key Influencer,Negotiation,Naroda,15-12-2025,09:00,09:16,16,23.01,72.56,2,34,Complete
ACT_0000286,MR_W2_1,TEAM_W2,EAST,CONT_AHD_REAL_263,Growth Catalyst,Email,Ranip,15-12-2025,09:25,09:59,34,23.06,72.51,3,16,Complete
ACT_0000287,MR_W2_1,TEAM_W2,EAST,CONT_AHD_077,Growth Catalyst,Negotiation,Gota,15-12-2025,10:08,10:46,38,23.0823,72.5734,10,15,Complete
ACT_0000288,MR_W2_1,TEAM_S1,SOUTH,CONT_AHD_REAL_255,Peripheral Supporter,Email,Vaishnodevi,15-12-2025,10:59,11:39,40,23.07,72.52,3,1,Complete
ACT_0000289,MR_W2_1,TEAM_N2,WEST,CONT_AHD_REAL_270,Silent Referrer,Contract Review,Ghatlodiya,15-12-2025,11:49,12:06,17,23.08,72.52,10,1,Complete
ACT_0000290,MR_W2_1,TEAM_W1,WEST,CONT_AHD_REAL_260,Growth Catalyst,Contract Review,Chandlodiya,15-12-2025,12:16,12:37,21,23.005,72.55,10,15,Complete
ACT_0000291,MR_W2_1,TEAM_E1,NORTH,CONT_AHD_REAL_267,Growth Catalyst,Contract Review,Gota,15-12-2025,12:51,13:22,31,23.035,72.465,15,23,Complete
